"SETTINGS_GROUNDCLIPING_NONE","Geen",""
"SETTINGS_GROUNDCLIPING_ABOVE_GROUND","Boven grond",""
"SETTINGS_GROUNDCLIPING_SNAP_TO_GROUND","Klem aan grond",""
"SETTINGS_GROUNDCLIPING_ABOVE_ROAD","Boven weg",""
"SETTINGS_GROUNDCLIPING_SNAP_TO_ROAD","Klem aan weg",""
"SETTINGS_GROUNDLEVELOFFSET","Grondniveau-verschuiving",""
"SETTINGS_GROUNDLEVELOFFFSET_DETAIL","Verticale verschuiving voor grondniveau voor grondklemoptie",""
"SETTINGS_ROADLEVELOFFSET","Wegniveau-verschuiving",""
"SETTINGS_ROADLEVELOFFSET_DETAIL","Verticale verschuiving voor wegniveau voor grondklemoptie",""
"SETTINGS_TARGETSTOFOLLOW","Doelen om te volgen:",""
"SETTINGS_SHOWCURSORFOLLOW","Cursor tonen in Volg/Doorloopmodus",""
"SETTINGS_STICKTOFRONTVEHICLE","Altijd het voorste voertuig volgen",""
"SETTINGS_OFFSETMOVEMENTSPEED","Versnellingssnelheid",""
"SETTINGS_FOLLOWCAMOFFSET","Volgmodus universele camera-verschuiving",""
"SETTINGS_VEHICLEFIXEDOFFERT","Vaste camera-verschuiving voor voertuig",""
"SETTINGS_MIDVEHFIXEDOFFSET","Vaste camera-verschuiving voor voertuig in het midden",""
"SETTINGS_PEDSTRIANFIXEDOFFSET","Vaste camera-verschuiving voor voetganger",""
"SETTINGS_PERIODWALK","Periode voor elk willekeurig doel",""
"SETTINGS_MANUALSWITCHWALK","Handmatige doelwissel (Secundaire Klik)",""
"SETTINGS_MANUALSWITCHWALK_DETAIL","Gebruik secundaire muisklik om in plaats daarvan volgdoelen te wisselen.",""
"SETTINGS_SELECTPEDESTRIAN","Wandelende voetgangers",""
"SETTINGS_SELECTPASSENGER","Voetgangers in het openbaar vervoer",""
"SETTINGS_SELECTWAITING","Voetgangers die wachten op openbaar vervoer",""
"SETTINGS_SELECTDRIVING","Rijdende/Rijdende inwoners",""
"SETTINGS_SELECTPUBLICTRANSIT","Openbaar vervoervoertuigen",""
"SETTINGS_SELECTSERVICE","Dienstvoertuigen",""
"SETTINGS_SELECTCARGO","Vrachtvoertuigen",""
"SETTINGS_SELECTOUTSIDE","Doelen buiten de grens",""
"SETTINGS_KEYCAMTOGGLE","Vrije-cameramodus",""
"SETTINGS_KEYWALKTHRUTOGGLE","Doorloopmodus",""
"SETTINGS_KEYTOGGLE_DETAIL","Schakel naar deze modus bij indrukken. Indien al actief, wordt de FPS-camera uitgeschakeld",""
"SETTINGS_KEYFOLLOWTOGGLE","Volgmodus: Standaard/Mod Wisselen",""
"SETTINGS_KEYFOLLOWTOGGLE_DETAIL","Wissel tussen de standaard volgweergave en de volgmodus van de mod",""
"SETTINGS_KEYINFOPANELTOGGLE","Informatiepaneel in-/uitschakelen",""
"SETTINGS_KEYSPPEDUP","Beweging/verschuiving versnellen",""
"SETTINGS_KEYCAMRESET","Camera-offset & rotatie resetten",""
"SETTINGS_KEYCURSORTOGGLE","Zichtbaarheid cursor in-/uitschakelen",""
"SETTINGS_KEYAUTOMOVE","Automatisch bewegen in-/uitschakelen in Vrije-cameramodus",""
"SETTINGS_KEYAUTOMOVE_DETAIL","Camera beweegt automatisch vooruit wanneer deze is ingeschakeld.",""
"SETTINGS_KEYSAVEFOFFSET","Type-instelling opslaan",""
"SETTINGS_KEYSAVEFOFFSET_DETAIL","In Volg-/Doorloopmodus, sla de huidige camera-offset en rotatie-instellingen op als de type-instelling voor het gevolgde doel",""
"SETTINGS_KEYMOVEFORWARD","Vooruit bewegen/verschuiven",""
"SETTINGS_KEYMOVEBACKWARD","Achteruit bewegen/verschuiven",""
"SETTINGS_KEYMOVELEFT","Links bewegen/verschuiven",""
"SETTINGS_KEYMOVERIFHT","Rechts bewegen/verschuiven",""
"SETTINGS_KEYMOVEUP","Omhoog bewegen/verschuiven",""
"SETTINGS_KEYMOVEDOWN","Omlaag bewegen/verschuiven",""
"SETTINGS_KEYROTATELEFT","Links roteren/kijken",""
"SETTINGS_KEYROTATERIGHT","Rechts roteren/kijken",""
"SETTINGS_KEYROTATEUP","Omhoog roteren/kijken",""
"SETTINGS_KEYROTATEDOWN","Omlaag roteren/kijken",""
"SETTINGS_KEYUUITOGGLE","Hoofdpaneel in-/uitschakelen (vereist UUI-mod)",""
"SETTINGS_SMOOTRANSITION","Vloeiende overgang toepassen",""
"SETTINGS_SMOOTRANSITION_DETAIL","Wanneer de camera beweegt, roteert of zoomt, kan de overgang vloeiend of direct zijn.
Het inschakelen van deze optie kan ervoor zorgen dat de camera er vertraagd uitziet.",""
"SETTINGS_TRANSSPEED","Snelheid vloeiende overgang",""
"SETTINGS_MINTRANSDISTANCE","Minimale afstand voor vloeiende overgang",""
"SETTINGS_MINTRANSDISTANCE_DETAIL","In Volgmodus moet de camera direct met het doel meebewegen, zelfs wanneer vloeiende overgang is ingeschakeld.
Dit stelt de minimale afstand in om vloeiende overgang toe te passen.",""
"SETTINGS_MAXTRANSDISTANCE","Maximale afstand voor vloeiende overgang",""
"SETTINGS_MAXTRANSDISTANCE_DETAIL","Wanneer de cameradoelpositie te ver is, duurt vloeiende overgang te lang.
Dit getal stelt de afstand in om de overgang te staken.",""
"SETTINGS_CAMNEARCLIPPLANE","Camera nabij snijvlak",""
"SETTINGS_FOVIEWSCROLLFACTOR","Gezichtsveldschalingsfactor door scrollen",""
"SETTINGS_FOVIEWSCROLLFACTOR_DETAIL","De snelheid van scrollwielschaling in de FPS-camera aanpassen",""
"SETTINGS_LODOPT","LOD-optimalisatieniveau",""
"SETTINGS_LODOPT_DETAIL","Wanneer FPS-camera is ingeschakeld:
-[Uitgeschakeld] LOD-optimalisatie uitschakelen
-[Laag] Optimaliseer LOD-afstanden alleen voor verre inwoners, voertuigen, bomen en wegen
-[Gemiddeld] Optimaliseer verder verre props en gebouwen op basis van het vorige niveau
-[Hoog] Verklein LOD-afstanden verder op basis van het vorige niveau",""
"SETTINGS_SHADOWSOPT","Schaduwafstandsoptimalisatie toepassen",""
"SETTINGS_SHADOWSOPT_DETAIL","Wanneer de FPS-camera is ingeschakeld, voer schaduwafstandsaanpassing uit.",""
"VEHICLE_AITYPE_BUS","Bus",""
"VEHICLE_AITYPE_TRAM","Tram",""
"VEHICLE_AITYPE_METRO","Metro",""
"VEHICLE_AITYPE_TRAIN","Trein",""
"VEHICLE_AITYPE_FLIGHT","Vlucht",""
"VEHICLE_AITYPE_BLIMP","Luchtschip",""
"VEHICLE_AITYPE_GONDOLA","Gondel",""
"VEHICLE_AITYPE_TROLLEYBUS","Trolleybus",""
"VEHICLE_AITYPE_FERRY","Veerboot",""
"VEHICLE_AITYPE_SHIP","Schip",""
"VEHICLE_AITYPE_HELICOPTER","Helikopter",""
"VEHICLE_AITYPE_MEDICAL","Medisch",""
"VEHICLE_AITYPE_DISASTERRESPONSE","Rampenbestrijding",""
"VEHICLE_AITYPE_FIREFIGHTING","Brandbestrijding",""
"VEHICLE_AITYPE_POLICE","Politie",""
"VEHICLE_AITYPE_GARBAGE","Afval",""
"VEHICLE_AITYPE_DEATHCARE","Uitvaartzorg",""
"VEHICLE_AITYPE_MAINTENANCE","Onderhoud",""
"VEHICLE_AITYPE_POSTAL","Post",""
"VEHICLE_AITYPE_SNOWPLOWING","Sneeuwruimen",""
"VEHICLE_AITYPE_WATERPUMPING","Waterpompen",""
"VEHICLE_AITYPE_BANK","Bank",""
"VEHICLE_AITYPE_TAXI","Taxi",""
"UNKNOWN","(Onbekend)",""
"INVALID","(Ongeldig)",""
"INFO_HUMAN_OCCUPATION","Beroep",""
"INFO_HUMAN_HOME","Thuis",""
"INFO_HUMAN_HOMELESS","(Dakloos)",""
"INFO_HUMAN_HOTEL","Hotel",""
"INFO_VEHICLE_OWNER","Eigenaar",""
"INFO_VEHICLE_LOAD","Lading",""
"INFO_VEHICLE_WORKSHIFT","Werkdienst",""
"INFO_VEHICLE_PUBLICTRANSIT_TRANSIT","Lijn",""
"INFO_VEHICLE_PUBLICTRANSIT_IRREGULAR","(Onregelmatig)",""
"INFO_VEHICLE_PUBLICTRANSIT_PASSENGER","Passagier",""
"INFO_VEHICLE_PUBLICTRANSIT_NEXTSTATIION","Volgend station",""
"INFO_VEHICLE_PUBLICTRANSIT_NEXTSTOP","Volgende halte",""
"INFO_VEHICLE_SERVICE","Dienst",""
"INFO_DISTRICT","Wijk",""
"INFO_DLCDISTRICT_PARK","Park",""
"INFO_DLCDISTRICT_INDUSTRY","Industriezone",""
"INFO_DLCDISTRICT_CAMPUS","Campuszone",""
"INFO_DLCDISTRICT_AIRPORT","Luchthavenzone",""
"INFO_DLCDISTRICT_PEDZONE","Voetgangerszone",""
"INFO_ROAD","Weg",""
"INFO_VSTATUS","Voertuigstatus",""
"INFO_TIME","Tijd: ",""
"INFO_NAME","Naam",""
"INFO_STATUS","Status",""
"INFO_FOLLOW","Volgmodus",""
"INFO_OFFSETSAVED","Opgeslagen type-instelling voor ""{0}""",""
"INFO_RACE_EVENTROUTE","Evenementroute",""
"INFO_RACE_DRIVER","Coureur",""
"INFO_RACE_TEAM","Team",""
"INFO_RACE_POS","Positie",""
"INFO_RACE_PROGRESS","Voortgang",""
"INFO_ACMEPOSSAVED","Huidige positie opgeslagen in ACME-slot {0}",""
"FOLLOWBTN_TOOLTIP","Volgmodus starten",""
"WALKTHRUBTN_TEXT","Doorloop starten",""
"ALLSETTINGSBTN_TEXT","Alle instellingen",""
"MAINPANELBTN_TOOLTIP","FPS-camera","That is the localized short name of this mod."
