"SETTINGS_RESETOFFSETBTN","Tür Ayarlarını Sıfırla",""
"SETTINGS_IMPORT","v2 ayarlarını içe aktar",""
"SETTINGS_IMPORTCONFIRM","First Person Camera v2den ayarları (mod ayarları ve tür ayarları dahil) içe aktarmayı onaylıyor musunuz? Mevcut mod ayarlarının üzerine yazılacak ve içe aktarılan tür ayarları mevcut olanlarla birleştirilecektir.",""
"SETTINGS_IMPORTSUCCESSED","Ayarlarınız başarıyla içe aktarıldı.",""
"SETTINGS_OPENWIKI","Wikiyi Aç",""
"SETTINGS_HIDEUI","Oyun Arayüzünü Gizle",""
"SETTINGS_SETBACKCAMERA","Devre dışı bıraktıktan sonra kamerayı sıfırlayın",""
"SETTINGS_SETBACKCAMERA_DETAIL","FPS kamerasını devre dışı bıraktığınızda, kamerayı orijinal konumuna geri getirin",""
"SETTINGS_SHOWINFOPANEL","Bilgi panelini varsayılan olarak göster",""
"SETTINGS_INFOPANELHEIGHTSCALE","Bilgi panelinin yüksekliğinin ölçeklendirme faktörü",""
"SETTINGS_SPEEDUNIT","Hız birimi",""
"SETTINGS_SHOWSTATUS","Durum bilgilerini göster",""
"SETTINGS_SHOWELAPSEDTIME","Geçen süreyi göster",""
"SETTINGS_SHOWELAPSEDSIMTIME","Geçen simülasyon süresini göster",""
"SETTINGS_SHOWINGAMECLOCK","Oyun içi saati göster",""
"SETTINGS_SHOWREALLIFECLOCK","Gerçek zaman saatini göster",""
"SETTINGS_SHOWSLOPE","Eğimi göster",""
"SETTINGS_SHOWPASSEREXCHANGEINFO","Yolcu değişimini göster",""
"SETTINGS_SHOWPASSEREXCHANGEINFO_DETAIL","Bir toplu taşıma aracını takip ederken durakta inen ve binen yolcu sayısını gösterir.",""
"SETTINGS_FADE","Panel solma animasyonlarını etkinleştir",""
"SETTINGS_MAXPITSHDEG","Maksimum dikey görüş açısı",""
"SETTINGS_MAXPITSHDEG_DETAIL","Kameranın yukarı ve aşağı döndürülebileceği maksimum derece.",""
"SETTINGS_ENABLEDOF","Alan derinliği efekti uygulayın",""
"SETTINGS_MOVEMENTSPEED","Hareket hızı",""
"SETTINGS_SPEEDUPFACTOR","Hareket/kaydırma hızlandırma faktörü",""
"SETTINGS_INVERTROTATEHORIZONTAL","Yatay dönüşü tersine çevir",""
"SETTINGS_INVERTROTATEVERTICAL","Dikey dönüşü tersine çevir",""
"SETTINGS_ROTATESENSITIVITY","Kamera dönüş hassasiyeti",""
"SETTINGS_ROTATEKEYFACTOR","Tuşları kullanarak dönüş hızı",""
"SETTINGS_FIELDOFVIEW","Kamera Görüş Alanı",""
"SETTINGS_PATHS_DETECTION","Yaya yolları için çarpışma",""
"SETTINGS_TRACKS_DETECTION","Raylar için çarpışma",""
"SETTINGS_DETECTIONS_DETAIL","Bazı varlıklarla iyi çalışmazsa devre dışı bırakın",""
"SETTINGS_SHOWCURSORFREE","Serbest Kamera modunda imleci göster",""
"SETTINGS_GROUNDCLIPING","Zemin kırpma seçeneği",""
"SETTINGS_GROUNDCLIPING_DETAIL","Serbest Kamera Modu için:
-[Yok] serbest hareket
-[Yer üstü] kamera her zaman yer üstünde
-[Yere yapış] kamera yere yapışık
-[Yol üstü] kamera her zaman en yakın yolun üzerinde
-[Yola yapış] kamera en yakın yola veya yere yapışık",""
"SETTINGS_GROUNDCLIPING_NONE","Yok",""
"SETTINGS_GROUNDCLIPING_ABOVE_GROUND","Yer üstünde",""
"SETTINGS_GROUNDCLIPING_SNAP_TO_GROUND","Yere sabitle",""
"SETTINGS_GROUNDCLIPING_ABOVE_ROAD","Yol üstünde",""
"SETTINGS_GROUNDCLIPING_SNAP_TO_ROAD","Yola sabitle",""
"SETTINGS_GROUNDLEVELOFFSET","Zemin seviyesindeki sapma",""
"SETTINGS_GROUNDLEVELOFFFSET_DETAIL","Zemin kırpma seçeneği için zemin seviyesine dikey kaydırma",""
"SETTINGS_ROADLEVELOFFSET","Yol seviyesindeki sapma",""
"SETTINGS_ROADLEVELOFFSET_DETAIL","Zemin kırpma seçeneği için yol seviyesine dikey kaydırma",""
"SETTINGS_TARGETSTOFOLLOW","Takip edilecek hedefler:",""
"SETTINGS_SHOWCURSORFOLLOW","Takip/Gezinti modunda imleci göster",""
"SETTINGS_STICKTOFRONTVEHICLE","Her zaman öndeki aracı takip edin",""
"SETTINGS_OFFSETMOVEMENTSPEED","Hareket hızı dengelemesi",""
"SETTINGS_FOLLOWCAMOFFSET","Evrensel kamera ofsetini takip etme modu",""
"SETTINGS_VEHICLEFIXEDOFFERT","Araç için sabit kamera ofseti",""
"SETTINGS_MIDVEHFIXEDOFFSET","Ortadaki araç için kamera ofseti düzeltildi",""
"SETTINGS_PEDSTRIANFIXEDOFFSET","Yaya için sabit kamera konumu",""
"SETTINGS_PERIODWALK","Her rastgele hedef için süre",""
"SETTINGS_MANUALSWITCHWALK","Manuel hedef değiştirme (İkincil Tıklama)",""
"SETTINGS_MANUALSWITCHWALK_DETAIL","Bunun yerine, sonraki hedefleri değiştirmek için farenin ikinci tıklama özelliğini kullanın.",""
"SETTINGS_SELECTPEDESTRIAN","Yürüyen yayalar",""
"SETTINGS_SELECTPASSENGER","Toplu taşıma araçlarındaki yayalar",""
"SETTINGS_SELECTWAITING","Toplu taşıma araçlarını bekleyen yayalar",""
"SETTINGS_SELECTDRIVING","Araç/Motor süren vatandaşlar",""
"SETTINGS_SELECTPUBLICTRANSIT","Toplu taşıma araçları",""
"SETTINGS_SELECTSERVICE","Servis araçları",""
"SETTINGS_SELECTCARGO","Kargo araçları",""
"SETTINGS_SELECTOUTSIDE","Sınır dışındaki hedefler",""
"SETTINGS_KEYCAMTOGGLE","Serbest kamera modu",""
"SETTINGS_KEYWALKTHRUTOGGLE","Gezinti modu",""
"SETTINGS_KEYTOGGLE_DETAIL","Basıldığında bu moda geçilir. Zaten aktifse, FPS Kamerası devre dışı bırakılır",""
"SETTINGS_KEYFOLLOWTOGGLE","Takip Modu: Orijinal/Modlu Geçiş",""
"SETTINGS_KEYFOLLOWTOGGLE_DETAIL","Varsayılan takip görünümü ile modun takip modu arasında geçiş yapın",""
"SETTINGS_KEYINFOPANELTOGGLE","Bilgi panelini değiştir",""
"SETTINGS_KEYSPPEDUP","Hareket hızını/ofseti artır",""
"SETTINGS_KEYCAMRESET","Kamera konumunu ve dönüşünü sıfırla",""
"SETTINGS_KEYCURSORTOGGLE","İmleç görünürlüğü geçişi",""
"SETTINGS_KEYAUTOMOVE","Serbest Kamera modunda otomatik hareket geçişi",""
"SETTINGS_KEYAUTOMOVE_DETAIL","Kamera açıldığında otomatik olarak ileri doğru hareket eder.",""
"SETTINGS_KEYSAVEFOFFSET","Tür ayarını kaydet",""
"SETTINGS_KEYSAVEFOFFSET_DETAIL","Takip/Gezinti modunda, mevcut kamera ofseti ve döndürme ayarlarını takip edilen hedefin tür ayarı olarak kaydet",""
"SETTINGS_KEYMOVEFORWARD","İleri hareket/Ofset",""
"SETTINGS_KEYMOVEBACKWARD","Geri hareket/Ofset",""
"SETTINGS_KEYMOVELEFT","Sola hareket/Ofset",""
"SETTINGS_KEYMOVERIFHT","Sağa hareket/Ofset",""
"SETTINGS_KEYMOVEUP","Yukarı hareket/Ofset",""
"SETTINGS_KEYMOVEDOWN","Aşağı hareket/Ofset",""
"SETTINGS_KEYROTATELEFT","Döndür/Sola bak",""
"SETTINGS_KEYROTATERIGHT","Döndür/Sağa bak",""
"SETTINGS_KEYROTATEUP","Döndür/Yukarı bak",""
"SETTINGS_KEYROTATEDOWN","Döndür/Aşağı bak",""
"SETTINGS_KEYUUITOGGLE","Ana paneli aç/kapat (UUI modu gerektirir)",""
"SETTINGS_SMOOTRANSITION","Yumuşak geçiş uygulayın",""
"SETTINGS_SMOOTRANSITION_DETAIL","Kamera hareket ettiğinde, döndüğünde veya yakınlaştırdığında geçiş yumuşak veya anlık olabilir.
Bu seçeneğin etkinleştirilmesi kameranın gecikmeli çalışmasına neden olabilir.",""
"SETTINGS_TRANSSPEED","Yumuşak geçiş oranı",""
"SETTINGS_MINTRANSDISTANCE","Yumuşak geçiş için minimum mesafe",""
"SETTINGS_MINTRANSDISTANCE_DETAIL","Takip Modunda, yumuşak geçiş etkinleştirilmiş olsa bile kameranın hedefle birlikte anında hareket etmesi gerekir.
Bu, yumuşak geçişin uygulanmaya başlanması için gereken minimum mesafeyi ayarlar.",""
"SETTINGS_MAXTRANSDISTANCE","Yumuşak geçiş için maksimum mesafe",""
"SETTINGS_MAXTRANSDISTANCE_DETAIL","Kamera hedef konumu çok uzakta olduğunda, yumuşak geçiş çok uzun sürer.
Bu sayı, geçişten vazgeçilecek mesafeyi belirler.",""
"SETTINGS_CAMNEARCLIPPLANE","Klip düzleminin yakınındaki kamera",""
"SETTINGS_FOVIEWSCROLLFACTOR","Kaydırma hareketiyle görüş alanı ölçeklendirme faktörü",""
"SETTINGS_FOVIEWSCROLLFACTOR_DETAIL","FPS Kamerasında kaydırma tekerleği hassasiyetinin ayarlanması",""
"SETTINGS_LODOPT","LOD optimizasyon seviyesi",""
"SETTINGS_LODOPT_DETAIL","FPS Kamera etkinleştirildiğinde:
-[Devre Dışı] LOD optimizasyonunu devre dışı bırak
-[Düşük] LOD mesafelerini yalnızca uzaktaki vatandaşlar, araçlar, ağaçlar ve yollar için optimize et
-[Orta] Uzaktaki nesneleri ve binaları önceki seviyeye göre daha da optimize et
-[Yüksek] LOD mesafelerini önceki seviyeye göre daha da azalt",""
"SETTINGS_SHADOWSOPT","Gölge mesafesi optimizasyonunu uygulayın",""
"SETTINGS_SHADOWSOPT_DETAIL","FPS Kamera etkinleştirildiğinde, gölge mesafesi ayarını yapın.",""
"SETTINGS_ACMEBEHAVIOR","{0} kullanılırken kayıtlı bir ACME konumu yüklendiğinde ne yapılsın?",""
"SETTINGS_ACMEBEHAVIOR_FREECAM","{0} modunda ışınlan",""
"SETTINGS_ACMEBEHAVIOR_DISABLECAM","{0} devre dışı bırakıldıktan sonra ışınlan",""
"VEHICLE_AITYPE_BUS","Otobüs",""
"VEHICLE_AITYPE_TRAM","Tramvay",""
"VEHICLE_AITYPE_METRO","Metro",""
"VEHICLE_AITYPE_TRAIN","Tren",""
"VEHICLE_AITYPE_FLIGHT","Uçuş",""
"VEHICLE_AITYPE_BLIMP","Zeplin",""
"VEHICLE_AITYPE_GONDOLA","Gondol",""
"VEHICLE_AITYPE_TROLLEYBUS","Troleybüs",""
"VEHICLE_AITYPE_FERRY","Feribot",""
"VEHICLE_AITYPE_SHIP","Gemi",""
"VEHICLE_AITYPE_HELICOPTER","Helikopter",""
"VEHICLE_AITYPE_MEDICAL","Sağlık",""
"VEHICLE_AITYPE_DISASTERRESPONSE","Afet Müdahale",""
"VEHICLE_AITYPE_FIREFIGHTING","Yangınla Mücadele",""
"VEHICLE_AITYPE_POLICE","Polis",""
"VEHICLE_AITYPE_GARBAGE","Çöp",""
"VEHICLE_AITYPE_DEATHCARE","Cenaze Hizmetleri",""
"VEHICLE_AITYPE_MAINTENANCE","Bakım",""
"VEHICLE_AITYPE_POSTAL","Posta",""
"VEHICLE_AITYPE_SNOWPLOWING","Kar Küreme",""
"VEHICLE_AITYPE_WATERPUMPING","Su Pompalama",""
"VEHICLE_AITYPE_BANK","Banka",""
"VEHICLE_AITYPE_TAXI","Taksi",""
"UNKNOWN","(Bilinmiyor)",""
"INVALID","(Geçersiz)",""
"INFO_HUMAN_OCCUPATION","Meslek",""
"INFO_HUMAN_HOME","Ana Sayfa",""
"INFO_HUMAN_HOMELESS","(Evsiz)",""
"INFO_HUMAN_HOTEL","Otel",""
"INFO_VEHICLE_OWNER","Sahibi",""
"INFO_VEHICLE_LOAD","Yükle",""
"INFO_VEHICLE_WORKSHIFT","Vardiya",""
"INFO_VEHICLE_PUBLICTRANSIT_TRANSIT","Taşıma",""
"INFO_VEHICLE_PUBLICTRANSIT_IRREGULAR","(Düzensiz)",""
"INFO_VEHICLE_PUBLICTRANSIT_PASSENGER","Yolcu",""
"INFO_VEHICLE_PUBLICTRANSIT_NEXTSTATIION","Sonraki istasyon",""
"INFO_VEHICLE_PUBLICTRANSIT_NEXTSTOP","Sonraki Durak",""
"INFO_VEHICLE_SERVICE","Servis",""
"INFO_DISTRICT","Bölge",""
"INFO_DLCDISTRICT_PARK","Park",""
"INFO_DLCDISTRICT_INDUSTRY","Sanayi Alanı",""
"INFO_DLCDISTRICT_CAMPUS","Kampüs Alanı",""
"INFO_DLCDISTRICT_AIRPORT","Havalimanı Alanı",""
"INFO_DLCDISTRICT_PEDZONE","Yaya Alanı",""
"INFO_ROAD","Yol",""
"INFO_VSTATUS","Araç Durumu",""
"INFO_TIME","Zaman: ",""
"INFO_SLOPE","Eğim: ",""
"INFO_NAME","Ad",""
"INFO_STATUS","Durum",""
"INFO_FOLLOW","Takip modu",""
"INFO_OFFSETSAVED","“{0}” için yazı tipi ayarı kaydedildi",""
"INFO_RACE_EVENTROUTE","Etkinlik Rotası",""
"INFO_RACE_DRIVER","Sürücü",""
"INFO_RACE_TEAM","Takım",""
"INFO_RACE_POS","Pozisyon",""
"INFO_RACE_PROGRESS","İlerleme",""
"INFO_ACMEPOSSAVED","{0} numaralı ACME yuvasına mevcut konum kaydedildi",""
"FOLLOWBTN_TOOLTIP","Takip Modunu Başlat",""
"WALKTHRUBTN_TEXT","Gezinti'yi Başlat",""
"ALLSETTINGSBTN_TEXT","Tüm ayarlar",""
"MAINPANELBTN_TOOLTIP","FPS Kamera","That is the localized short name of this mod."
