"SETTINGS_GROUNDCLIPING_SNAP_TO_GROUND","Przyciągaj do ziemi",""
"SETTINGS_GROUNDCLIPING_ABOVE_ROAD","Ponad drogą",""
"SETTINGS_GROUNDCLIPING_SNAP_TO_ROAD","Przyciągaj do drogi",""
"SETTINGS_GROUNDLEVELOFFSET","Przesunięcie poziomu podłoża",""
"SETTINGS_GROUNDLEVELOFFFSET_DETAIL","Przesunięcie pionowe dla poziomu podłoża dla opcji przenikania przez ziemię",""
"SETTINGS_ROADLEVELOFFSET","Przesunięcie poziomu drogi",""
"SETTINGS_ROADLEVELOFFSET_DETAIL","Przesunięcie pionowe dla poziomu drogi dla opcji przenikania przez ziemię",""
"SETTINGS_TARGETSTOFOLLOW","Cele do podążania:",""
"SETTINGS_SHOWCURSORFOLLOW","Pokaż kursor w trybie podążania/przechadzki",""
"SETTINGS_STICKTOFRONTVEHICLE","Zawsze podążaj za przednim pojazdem",""
"SETTINGS_OFFSETMOVEMENTSPEED","Przesunięcie prędkości ruchu",""
"SETTINGS_FOLLOWCAMOFFSET","Tryb podążania wszechstronnego przesunięcia kamery",""
"SETTINGS_VEHICLEFIXEDOFFERT","Stałe przesunięcie kamery dla pojazdu",""
"SETTINGS_MIDVEHFIXEDOFFSET","Stałe przesunięcie kamery dla pojazdu w środku",""
"SETTINGS_PEDSTRIANFIXEDOFFSET","Stałe przesunięcie kamery dla pieszego",""
"SETTINGS_PERIODWALK","Okres dla każdego celu losowego",""
"SETTINGS_MANUALSWITCHWALK","Ręczny przełącznik celu (PPM)",""
"SETTINGS_MANUALSWITCHWALK_DETAIL","Użyj prawego przycisku myszy, aby zamiast tego przełączyć śledzone cele.",""
"SETTINGS_SELECTPEDESTRIAN","Chodzący piesi",""
"SETTINGS_SELECTPASSENGER","Piesi w transporcie publicznym",""
"SETTINGS_SELECTWAITING","Piesi oczekujący na transport publiczny",""
"SETTINGS_SELECTDRIVING","Jadący mieszkańcy",""
"SETTINGS_SELECTPUBLICTRANSIT","Pojazdy transportu publicznego",""
"SETTINGS_SELECTSERVICE","Pojazdy służbowe",""
"SETTINGS_SELECTCARGO","Pojazdy towarowe",""
"SETTINGS_SELECTOUTSIDE","Cele poza granicami",""
"SETTINGS_KEYCAMTOGGLE","Tryb wolnej kamery",""
"SETTINGS_KEYWALKTHRUTOGGLE","Tryb przechadzki",""
"SETTINGS_KEYTOGGLE_DETAIL","Przełącz na ten tryb po naciśnięciu. Jeśli jest już aktywny, wyłączy kamerę pierwszoosobową",""
"SETTINGS_KEYFOLLOWTOGGLE","Tryb śledzenia: podstawka/mod",""
"SETTINGS_KEYFOLLOWTOGGLE_DETAIL","Przełącz pomiędzy widokiem podążania z gry podstawowej a trybem podążania moda",""
"SETTINGS_KEYINFOPANELTOGGLE","Przełącz panel informacyjny",""
"SETTINGS_KEYSPPEDUP","Przyśpiesz ruch/przesunięcie",""
"SETTINGS_KEYCAMRESET","Przywróć przesunięcie i obrót kamery",""
"SETTINGS_KEYCURSORTOGGLE","Przełącz widoczność kursora",""
"SETTINGS_KEYAUTOMOVE","Automatyczny przełącznik w trybie wolnej kamery",""
"SETTINGS_KEYAUTOMOVE_DETAIL","Kamera porusza się do przodu samoistnie, gdy jest włączona.",""
"SETTINGS_KEYSAVEFOFFSET","Zapisz ustawienia typu",""
"SETTINGS_KEYSAVEFOFFSET_DETAIL","W trybie podążania/przechadzki zapisz bieżące ustawienia przesunięcia i obrotu kamery jako typ dla następującego celu",""
"SETTINGS_KEYMOVEFORWARD","Idź/Przesunięcie do przodu",""
"SETTINGS_KEYMOVEBACKWARD","Idź/Przesunięcie do tyłu",""
"SETTINGS_KEYMOVELEFT","Idź/Przesunięcie w lewo",""
"SETTINGS_KEYMOVERIFHT","Idź/Przesunięcie w prawo",""
"SETTINGS_KEYMOVEUP","Idź/Przesunięcie w górę",""
"SETTINGS_KEYMOVEDOWN","Idź/Przesunięcie w dół",""
"SETTINGS_KEYROTATELEFT","Spójrz/Obróć w lewo",""
"SETTINGS_KEYROTATERIGHT","Spójrz/Obróć w prawo",""
"SETTINGS_KEYROTATEUP","Spójrz/Obróć w górę",""
"SETTINGS_KEYROTATEDOWN","Spójrz/Obróć w dół",""
"SETTINGS_KEYUUITOGGLE","Przełącz panel główny (wymaga moda UUI)",""
"SETTINGS_SMOOTRANSITION","Zastosuj płynne przejścia",""
"SETTINGS_SMOOTRANSITION_DETAIL","Gdy kamera się porusza, obraca lub przybliża, przejście może być gładkie lub natychmiastowe.
Włączenie tej opcji może sprawić, że kamera będzie wyglądać na opóźnioną.",""
"SETTINGS_TRANSSPEED","Współczynnik płynnego przejścia",""
"SETTINGS_MINTRANSDISTANCE","Min. odległość dla płynnego przejścia",""
"SETTINGS_MINTRANSDISTANCE_DETAIL","W trybie podążania kamera musi poruszać się natychmiast z celem, nawet jeśli jest włączone płynne przejście.
Ustawia minimalną odległość do rozpoczęcia stosowania płynnego przejścia.",""
"SETTINGS_MAXTRANSDISTANCE","Maks. odległość dla płynnego przejścia",""
"SETTINGS_MAXTRANSDISTANCE_DETAIL","Kiedy miejsce docelowe kamery jest daleko, płynne przejście może trwać zbyt długo.
Ustawia odległość rezygnacji z przejścia.",""
"SETTINGS_CAMNEARCLIPPLANE","Bliskość kamery do płaszczyzny przenikania",""
"SETTINGS_FOVIEWSCROLLFACTOR","Współczynnika skalowania pola widzenia poprzez przewijanie",""
"SETTINGS_FOVIEWSCROLLFACTOR_DETAIL","Dostosowanie prędkości skalowania rolki myszy w kamerze pierwszoosobowej",""
"SETTINGS_LODOPT","Poziom wyświetlania uproszczonych wersji zasobów (LOD)",""
"SETTINGS_LODOPT_DETAIL","Gdy kamera pierwszoosobowa jest włączona:
– [Wyłączone] Wyłącza optymalizację LOD
– [Niskie] Przybliżenie LOD najdalszych obywateli, pojazdów, drzew, i dróg
– [Średnie] Uproszczenia również dla rekwizytów i budynków
– [Wysokie] Dalsze przybliżenie niższej szczegółowości",""
"SETTINGS_SHADOWSOPT","Zastosuj zmniejszoną odległości cieni",""
"SETTINGS_SHADOWSOPT_DETAIL","Wykonuje regulację odległości cieni w pierwszoosobowym trybie kamery",""
"VEHICLE_AITYPE_BUS","Autobus",""
"VEHICLE_AITYPE_TRAM","Tramwaj",""
"VEHICLE_AITYPE_METRO","Metro",""
"VEHICLE_AITYPE_TRAIN","Pociąg",""
"VEHICLE_AITYPE_FLIGHT","Jednostki latające",""
"VEHICLE_AITYPE_BLIMP","Sterowiec",""
"VEHICLE_AITYPE_GONDOLA","Gondole",""
"VEHICLE_AITYPE_TROLLEYBUS","Trolejbus",""
"VEHICLE_AITYPE_FERRY","Prom",""
"VEHICLE_AITYPE_SHIP","Statki",""
"VEHICLE_AITYPE_HELICOPTER","Helikopter",""
"VEHICLE_AITYPE_MEDICAL","Pojazdy medyczne",""
"VEHICLE_AITYPE_DISASTERRESPONSE","Wozy ratownicze",""
"VEHICLE_AITYPE_FIREFIGHTING","Straże pożarne",""
"VEHICLE_AITYPE_POLICE","Radiowozy",""
"VEHICLE_AITYPE_GARBAGE","Śmieciarki",""
"VEHICLE_AITYPE_DEATHCARE","Wozy pogrzebowe",""
"VEHICLE_AITYPE_MAINTENANCE","Pojazdy utrzymania",""
"VEHICLE_AITYPE_POSTAL","Pojazdy pocztowe",""
"VEHICLE_AITYPE_SNOWPLOWING","Pługi śnieżne",""
"VEHICLE_AITYPE_WATERPUMPING","Pojazdy pompujące wodę",""
"VEHICLE_AITYPE_BANK","Pojazdy bankowe",""
"VEHICLE_AITYPE_TAXI","Taksówki",""
"UNKNOWN","(Nieznane)",""
"INVALID","(Nieprawidłowe)",""
"INFO_HUMAN_OCCUPATION","Stanowisko",""
"INFO_HUMAN_HOME","Dom",""
"INFO_HUMAN_HOMELESS","(Bezdomny)",""
"INFO_HUMAN_HOTEL","Hotel",""
"INFO_VEHICLE_OWNER","Właściciel",""
"INFO_VEHICLE_LOAD","Ładunek",""
"INFO_VEHICLE_WORKSHIFT","Zmiany pracy",""
"INFO_VEHICLE_PUBLICTRANSIT_TRANSIT","Transport publiczny",""
"INFO_VEHICLE_PUBLICTRANSIT_IRREGULAR","(okresowy)",""
"INFO_VEHICLE_PUBLICTRANSIT_PASSENGER","Pasażer",""
"INFO_VEHICLE_PUBLICTRANSIT_NEXTSTATIION","Następna stacja",""
"INFO_VEHICLE_PUBLICTRANSIT_NEXTSTOP","Następny przystanek",""
"INFO_VEHICLE_SERVICE","Usługa",""
"INFO_DISTRICT","Dzielnica",""
"INFO_DLCDISTRICT_PARK","Park",""
"INFO_DLCDISTRICT_INDUSTRY","Strefa przemysłowa",""
"INFO_DLCDISTRICT_CAMPUS","Strefa kampusu",""
"INFO_DLCDISTRICT_AIRPORT","Strefa lotniska",""
"INFO_DLCDISTRICT_PEDZONE","Strefa dla pieszych",""
"INFO_ROAD","Droga",""
"INFO_VSTATUS","Dostępność pojazdu",""
"INFO_TIME","Czas: ",""
"INFO_SLOPE","Nachylenie: ",""
"INFO_NAME","Nazwa",""
"INFO_STATUS","Stan",""
"INFO_FOLLOW","Tryb podążania",""
"INFO_OFFSETSAVED","Zapisano ustawienia typu dla ""{0}""",""
"INFO_RACE_EVENTROUTE","Trasa wydarzenia",""
"INFO_RACE_DRIVER","Kierowca",""
"INFO_RACE_TEAM","Zespół",""
"INFO_RACE_POS","Położenie",""
"INFO_RACE_PROGRESS","Postęp",""
"INFO_ACMEPOSSAVED","Zapisano bieżące położenie do zapisu ACME {0}",""
"FOLLOWBTN_TOOLTIP","Rozpocznij tryb podążania",""
"WALKTHRUBTN_TEXT","Rozpocznij przechadzkę",""
"ALLSETTINGSBTN_TEXT","Wszystkie ustawienia",""
"MAINPANELBTN_TOOLTIP","Kamera pierwszoosobowa","That is the localized short name of this mod."
