"SETTINGS_IMPORTSUCCESSED","Vaše nastavení byla úspěšně importována.",""
"SETTINGS_OPENWIKI","Otevřít Wiki",""
"SETTINGS_HIDEUI","Skrýt herní UI",""
"SETTINGS_SETBACKCAMERA","Obnovit kameru po deaktivaci",""
"SETTINGS_SETBACKCAMERA_DETAIL","Při deaktivaci kamery FPS ji obnovit do původní polohy",""
"SETTINGS_SHOWINFOPANEL","Ve výchozím stavu zobrazovat informační panel",""
"SETTINGS_INFOPANELHEIGHTSCALE","Měřítko výšky informačního panelu",""
"SETTINGS_SPEEDUNIT","Jednotka rychlosti",""
"SETTINGS_SHOWSTATUS","Zobrazit stavové informace",""
"SETTINGS_SHOWELAPSEDTIME","Zobrazit uplynulý čas",""
"SETTINGS_SHOWINGAMETIME","Zobrazit čas ve hře",""
"SETTINGS_SHOWSLOPE","Zobrazit sklon",""
"SETTINGS_FADE","Povolit animaci rozplývání hlavního panelu",""
"SETTINGS_MAXPITSHDEG","Maximální vertikální úhel pohledu",""
"SETTINGS_MAXPITSHDEG_DETAIL","Maximální úhel pro otáčení kamery nahoru a dolů.",""
"SETTINGS_ENABLEDOF","Aplikovat efekt hloubky ostrosti",""
"SETTINGS_MOVEMENTSPEED","Rychlost pohybu",""
"SETTINGS_SPEEDUPFACTOR","Faktor zrychlení pro pohyb/posun",""
"SETTINGS_INVERTROTATEHORIZONTAL","Invertovat horizontální otáčení",""
"SETTINGS_INVERTROTATEVERTICAL","Invertovat vertikální otáčení",""
"SETTINGS_ROTATESENSITIVITY","Citlivost otáčení kamery",""
"SETTINGS_ROTATEKEYFACTOR","Rychlost otáčení pomocí kláves",""
"SETTINGS_FIELDOFVIEW","Zorné pole kamery",""
"SETTINGS_PATHS_DETECTION","Kolize pro pěší stezky",""
"SETTINGS_TRACKS_DETECTION","Kolize pro koleje",""
"SETTINGS_DETECTIONS_DETAIL","Deaktivujte, pokud nefunguje správně s některými assety",""
"SETTINGS_SHOWCURSORFREE","Zobrazovat kurzor v režimu volné kamery",""
"SETTINGS_GROUNDCLIPING","Možnost přichycení k zemi",""
"SETTINGS_GROUNDCLIPING_DETAIL","Pro režim volné kamery:
-[Žádné] volný pohyb
-[Nad zemí] kamera je vždy nad zemí
-[Přichytit k zemi] kamera se drží země
-[Nad silnicí] kamera je vždy nad nejbližší silnicí
-[Přichytit k silnici] kamera se drží nejbližší silnice nebo země",""
"SETTINGS_GROUNDCLIPING_NONE","Žádné",""
"SETTINGS_GROUNDCLIPING_ABOVE_GROUND","Nad zemí",""
"SETTINGS_GROUNDCLIPING_SNAP_TO_GROUND","Přichytit k zemi",""
"SETTINGS_GROUNDCLIPING_ABOVE_ROAD","Nad silnicí",""
"SETTINGS_GROUNDCLIPING_SNAP_TO_ROAD","Přichytit k silnici",""
"SETTINGS_GROUNDLEVELOFFSET","Posun úrovně země",""
"SETTINGS_GROUNDLEVELOFFFSET_DETAIL","Vertikální posun úrovně země pro možnost přichycení k zemi",""
"SETTINGS_ROADLEVELOFFSET","Posun úrovně silnice",""
"SETTINGS_ROADLEVELOFFSET_DETAIL","Vertikální posun úrovně silnice pro možnost přichycení k zemi",""
"SETTINGS_TARGETSTOFOLLOW","Cíle ke sledování:",""
"SETTINGS_SHOWCURSORFOLLOW","Zobrazovat kurzor v režimu sledování/průchodu",""
"SETTINGS_STICKTOFRONTVEHICLE","Vždy sledovat přední vozidlo",""
"SETTINGS_OFFSETMOVEMENTSPEED","Rychlost pohybu posunu",""
"SETTINGS_FOLLOWCAMOFFSET","Univerzální posun kamery v režimu sledování",""
"SETTINGS_VEHICLEFIXEDOFFERT","Pevný posun kamery pro vozidlo",""
"SETTINGS_MIDVEHFIXEDOFFSET","Pevný posun kamery pro střed vozidla",""
"SETTINGS_PEDSTRIANFIXEDOFFSET","Pevný posun kamery pro chodce",""
"SETTINGS_PERIODWALK","Doba pro každý náhodný cíl",""
"SETTINGS_MANUALSWITCHWALK","Manuální přepnutí cíle (Sekundární klik)",""
"SETTINGS_MANUALSWITCHWALK_DETAIL","Místo toho použijte sekundární kliknutí myší pro přepnutí sledovaných cílů.",""
"SETTINGS_SELECTPEDESTRIAN","Chodci v pohybu",""
"SETTINGS_SELECTPASSENGER","Chodci ve veřejné dopravě",""
"SETTINGS_SELECTWAITING","Chodci čekající na veřejnou dopravu",""
"SETTINGS_SELECTDRIVING","Řidiči/Cestující občané",""
"SETTINGS_SELECTPUBLICTRANSIT","Vozidla veřejné dopravy",""
"SETTINGS_SELECTSERVICE","Servisní vozidla",""
"SETTINGS_SELECTCARGO","Nákladní vozidla",""
"SETTINGS_SELECTOUTSIDE","Cíle mimo hranici",""
"SETTINGS_KEYCAMTOGGLE","Režim volné kamery",""
"SETTINGS_KEYWALKTHRUTOGGLE","Režim průchodu",""
"SETTINGS_KEYTOGGLE_DETAIL","Přepne do tohoto režimu po stisknutí. Pokud je již aktivní, vypne FPS kameru.",""
"SETTINGS_KEYFOLLOWTOGGLE","Režim sledování: Přepínání mezi hrou a módem",""
"SETTINGS_KEYFOLLOWTOGGLE_DETAIL","Přepíná mezi původním pohledem sledování a režimem sledování v módu",""
"SETTINGS_KEYINFOPANELTOGGLE","Přepnout informační panel",""
"SETTINGS_KEYSPPEDUP","Zrychlit pohyb/posun",""
"SETTINGS_KEYCAMRESET","Resetovat posun a rotaci kamery",""
"SETTINGS_KEYCURSORTOGGLE","Přepnout viditelnost kurzoru",""
"SETTINGS_KEYAUTOMOVE","Přepnutí automatického pohybu v režimu volné kamery",""
"SETTINGS_KEYAUTOMOVE_DETAIL","Kamera se automaticky pohybuje vpřed, když je tato funkce zapnuta.",""
"SETTINGS_KEYSAVEFOFFSET","Uložit nastavení typu",""
"SETTINGS_KEYSAVEFOFFSET_DETAIL","V režimu Sledování/Průchodu uloží aktuální nastavení posunu a rotace kamery jako nastavení typu pro sledovaný cíl.",""
"SETTINGS_KEYMOVEFORWARD","Pohyb/Posun vpřed",""
"SETTINGS_KEYMOVEBACKWARD","Pohyb/Posun vzad",""
"SETTINGS_KEYMOVELEFT","Pohyb/Posun vlevo",""
"SETTINGS_KEYMOVERIFHT","Pohyb/Posun vpravo",""
"SETTINGS_KEYMOVEUP","Pohyb/Posun nahoru",""
"SETTINGS_KEYMOVEDOWN","Pohyb/Posun dolů",""
"SETTINGS_KEYROTATELEFT","Otočit/Pohled vlevo",""
"SETTINGS_KEYROTATERIGHT","Otočit/Pohled vpravo",""
"SETTINGS_KEYROTATEUP","Otočit/Pohled nahoru",""
"SETTINGS_KEYROTATEDOWN","Otočit/Pohled dolů",""
"SETTINGS_KEYUUITOGGLE","Přepnout hlavní panel (vyžaduje mod UUI)",""
"SETTINGS_SMOOTRANSITION","Použít plynulý přechod",""
"SETTINGS_SMOOTRANSITION_DETAIL","Když se kamera pohybuje, otáčí nebo přibližuje, přechod může být buď plynulý, nebo okamžitý. Zapnutí této možnosti může způsobit, že kamera bude vypadat zpožděně.",""
"SETTINGS_TRANSSPEED","Rychlost plynulého přechodu",""
"SETTINGS_MINTRANSDISTANCE","Minimální vzdálenost pro plynulý přechod",""
"SETTINGS_MINTRANSDISTANCE_DETAIL","V režimu Sledování se musí kamera pohybovat s cílem okamžitě, i když je zapnut plynulý přechod. Toto nastavuje minimální vzdálenost, od které se začne aplikovat plynulý přechod.",""
"SETTINGS_MAXTRANSDISTANCE","Maximální vzdálenost pro plynulý přechod",""
"SETTINGS_MAXTRANSDISTANCE_DETAIL","Když je cílová pozice kamery příliš daleko, plynulý přechod trvá příliš dlouho. Toto číslo nastavuje vzdálenost, na kterou se přechod vzdá.",""
"SETTINGS_CAMNEARCLIPPLANE","Blízká ořezová rovina kamery",""
"SETTINGS_FOVIEWSCROLLFACTOR","Měřítko zorného pole při posouvání kolečkem",""
"SETTINGS_FOVIEWSCROLLFACTOR_DETAIL","Nastavení rychlosti přibližování/oddalování kolečkem myši v FPS kameře",""
"SETTINGS_LODOPT","Úroveň optimalizace LOD",""
"SETTINGS_LODOPT_DETAIL","Když je FPS kamera zapnuta:
-[Vypnuto] Vypne optimalizaci LOD
-[Nízká] Optimalizuje vzdálenosti LOD pouze pro vzdálené občany, vozidla, stromy a silnice
-[Střední] Dále optimalizuje vzdálené rekvizity a budovy na základě předchozí úrovně
-[Vysoká] Dále snižuje vzdálenosti LOD na základě předchozí úrovně",""
"SETTINGS_SHADOWSOPT","Použít optimalizaci vzdálenosti stínů",""
"SETTINGS_SHADOWSOPT_DETAIL","Když je FPS kamera zapnuta, provede úpravu vzdálenosti stínů.",""
"VEHICLE_AITYPE_BUS","Autobus",""
"VEHICLE_AITYPE_TRAM","Tramvaj",""
"VEHICLE_AITYPE_METRO","Metro",""
"VEHICLE_AITYPE_TRAIN","Vlak",""
"VEHICLE_AITYPE_FLIGHT","Letadlo",""
"VEHICLE_AITYPE_BLIMP","Vzducholoď",""
"VEHICLE_AITYPE_GONDOLA","Lanovka",""
"VEHICLE_AITYPE_TROLLEYBUS","Trolejbus",""
"VEHICLE_AITYPE_FERRY","Přívoz",""
"VEHICLE_AITYPE_SHIP","Loď",""
"VEHICLE_AITYPE_HELICOPTER","Vrtulník",""
"VEHICLE_AITYPE_MEDICAL","Zdravotnická",""
"VEHICLE_AITYPE_DISASTERRESPONSE","Reakce na katastrofy",""
"VEHICLE_AITYPE_FIREFIGHTING","Hasičská",""
"VEHICLE_AITYPE_POLICE","Policie",""
"VEHICLE_AITYPE_GARBAGE","Odvoz odpadu",""
"VEHICLE_AITYPE_DEATHCARE","Pohřební služba",""
"VEHICLE_AITYPE_MAINTENANCE","Údržba",""
"VEHICLE_AITYPE_POSTAL","Poštovní",""
"VEHICLE_AITYPE_SNOWPLOWING","Odklízení sněhu",""
"VEHICLE_AITYPE_WATERPUMPING","Čerpání vody",""
"VEHICLE_AITYPE_BANK","Banka",""
"VEHICLE_AITYPE_TAXI","Taxi",""
"UNKNOWN","(Neznámý)",""
"INVALID","(Neplatné)",""
"INFO_HUMAN_OCCUPATION","Povolání",""
"INFO_HUMAN_HOME","Domov",""
"INFO_HUMAN_HOMELESS","(Bez domova)",""
"INFO_HUMAN_HOTEL","Hotel",""
"INFO_VEHICLE_OWNER","Vlastník",""
"INFO_VEHICLE_LOAD","Náklad",""
"INFO_VEHICLE_WORKSHIFT","Pracovní směna",""
"INFO_VEHICLE_PUBLICTRANSIT_TRANSIT","Linka",""
"INFO_VEHICLE_PUBLICTRANSIT_IRREGULAR","(Nepravidelná)",""
"INFO_VEHICLE_PUBLICTRANSIT_PASSENGER","Cestující",""
"INFO_VEHICLE_PUBLICTRANSIT_NEXTSTATIION","Další stanice",""
"INFO_VEHICLE_PUBLICTRANSIT_NEXTSTOP","Další zastávka",""
"INFO_VEHICLE_SERVICE","Služba",""
"INFO_DISTRICT","Okrsek",""
"INFO_DLCDISTRICT_PARK","Park",""
"INFO_DLCDISTRICT_INDUSTRY","Průmyslová zóna",""
"INFO_DLCDISTRICT_CAMPUS","Kampusová zóna",""
"INFO_DLCDISTRICT_AIRPORT","Letištní zóna",""
"INFO_DLCDISTRICT_PEDZONE","Pěší zóna",""
"INFO_ROAD","Silnice",""
"INFO_VSTATUS","Stav vozidla",""
"INFO_TIME","Čas: ",""
"INFO_SLOPE","Sklon: ",""
"INFO_NAME","Název",""
"INFO_STATUS","Stav",""
"INFO_FOLLOW","Režim sledování",""
"INFO_OFFSETSAVED","Uložené nastavení typu pro „{0}“",""
"INFO_RACE_EVENTROUTE","Trasa události",""
"INFO_RACE_DRIVER","Řidič",""
"INFO_RACE_TEAM","Tým",""
"INFO_RACE_POS","Pozice",""
"INFO_RACE_PROGRESS","Postup",""
"INFO_ACMEPOSSAVED","Aktuální pozice uložena do slotu ACME {0}",""
"FOLLOWBTN_TOOLTIP","Spustit režim sledování",""
"WALKTHRUBTN_TEXT","Spustit průchod",""
"ALLSETTINGSBTN_TEXT","Všechna nastavení",""
"MAINPANELBTN_TOOLTIP","Kamera FPS","That is the localized short name of this mod."
